User_id;Active_days;Songs_per_day;Music_genres_per_day;Numer_devices;Proportion_working_time;Searches_per_day;Proportion_popular_songs;NORTHAMERICA;EU;ASIA;Premium_upgrade
3066;150;27;3;1;0;0;0.032771123;0;0;0;0
3067;90;9;1;1;0;0;0.088202683;0;0;0;0
3068;32;29;3;3;0.391359382;10;0.017414072;0;0;0;0
3069;238;23;3;4;0.015840694;1;0.009597036;0;0;0;0
3070;56;33;3;1;0;0;0.021513774;0;0;0;0
3071;98;19;3;2;0;9;0.01393286;0;0;0;0
3072;139;26;2;4;0;1;0.034401334;0;0;0;0
3073;183;38;4;3;0;8;0.023674759;0;0;0;0
3074;79;50;4;1;0;9;0.017583333;0;0;0;0
3075;174;37;3;3;0;1;0.010307636;0;0;0;0
3076;233;25;3;2;0;19;0.011104326;0;0;0;0
3077;240;59;4;3;0;7;0.002247317;0;0;0;0
3078;20;15;1;3;0;0;0.056652886;0;0;0;0
3079;9;21;1;1;0;0;0.040870921;0;0;0;0
3080;107;41;3;3;0;14;0.009989724;0;0;0;0
3081;45;22;1;2;0;5;0.035021276;0;0;0;0
3082;30;21;2;2;0.545178184;0;0.017818076;0;0;0;0
3083;185;104;7;2;0.933065736;13;0.0076833;0;0;0;1
3084;167;70;4;3;0.210960207;19;0.002959133;0;0;0;1
3085;28;37;3;2;0.693570746;7;3,83E+00;0;0;0;0
3086;225;35;3;3;0;0;0.004591402;0;0;0;0
3087;20;28;2;1;0;18;0.013916376;0;0;0;0
3088;46;22;1;1;0;20;0.020815096;0;0;0;0
3089;24;32;3;3;0;9;0.030403806;0;0;0;0
3090;223;29;2;1;0.472370792;18;0.000834385;0;0;0;1
3091;55;36;4;3;0.763029253;19;0.020771172;0;0;0;1
3092;153;32;2;7;0;2;0.013782436;0;0;0;0
3093;224;100;7;1;0.879162567;4;0.00666185;0;0;0;0
3094;4;41;3;3;0.486933843;0;0.003084677;0;0;0;0
3095;201;19;2;1;0;11;0.042376356;0;0;0;0
3096;176;46;2;3;0;13;0.020676422;0;0;0;0
3097;7;43;2;1;0;1;0.007547322;0;0;0;0
3098;204;29;3;3;0;4;0.002103807;0;0;0;0
3099;51;9;2;3;0;15;0.078405048;0;0;0;0
3100;138;58;5;3;0.698143754;19;0.005510402;0;0;0;1
3101;231;19;2;2;0;3;0.040189912;0;0;0;0
3102;58;48;4;1;0;13;0.009397219;0;0;0;0
3103;209;45;3;7;0;20;0.008710438;0;0;0;1
3104;9;41;4;3;0;0;0.007525322;0;0;0;0
3105;37;67;5;1;0.756001674;6;0.006406051;0;0;0;0
3106;101;23;1;3;0.389603774;1;0.034016555;0;0;0;0
3107;209;37;2;3;0;1;0.010665484;0;0;0;0
3108;64;28;3;3;0;0;0.024675146;0;0;0;0
3109;109;15;3;1;0;0;0.026517563;0;0;0;0
3110;10;28;3;3;0;3;0.018196245;0;0;0;0
3111;43;41;3;3;0.517013951;13;0.024272642;0;0;0;0
3112;3;17;2;3;0;13;0.04786526;0;0;0;0
3113;200;42;3;2;0.735348178;5;0.000891402;0;0;0;0
3114;75;92;6;3;0;17;0.009313148;0;0;0;0
3115;116;39;3;2;0;16;0.009520444;0;0;0;0
3116;169;60;5;1;0;3;0.010851404;0;0;0;0
3117;137;78;4;3;0;14;0.007908032;0;0;0;0
3118;120;81;5;1;0.914488281;0;0.002372716;0;0;0;0
3119;158;29;2;5;0;16;0.033169458;0;0;0;0
3120;5;41;3;3;0;2;0.012734804;0;0;0;0
3121;49;23;2;1;0;8;0.040039871;0;0;0;0
3122;238;70;4;3;0.381424404;0;0.009506907;0;0;0;0
3123;132;72;4;1;0;12;0.013466161;0;0;0;0
3124;215;26;2;3;0.694414566;12;0.034535367;0;0;0;1
3125;1;39;3;3;0;7;0.005306445;0;0;0;0
3126;62;19;1;1;0;1;0.050842884;0;0;0;0
3127;50;46;4;3;0;0;0.006637477;0;0;0;0
3128;209;24;3;3;0;0;0.01064115;0;0;0;0
3129;221;47;4;6;0;0;0.018688776;0;0;0;0
3130;125;38;2;2;0.847053886;0;0.017652483;0;0;0;0
3131;139;30;2;5;0;4;0.033223488;0;0;0;0
3132;58;50;3;2;0;20;0.013233347;0;0;0;0
3133;60;80;5;3;0;14;0.010474435;0;0;0;0
3134;222;71;5;1;0.216039016;9;0.013743415;0;0;0;0
3135;212;24;2;1;0;9;0.022535348;0;0;0;0
3136;145;45;4;2;0.81504083;7;0.006299643;0;0;0;1
3137;52;32;4;2;0;12;0.008393387;0;0;0;0
3138;33;74;5;1;0;9;0.009052703;0;0;0;0
3139;92;24;2;1;0;12;0.010670353;0;0;0;0
3140;8;9;2;3;0.02902402;10;0.106035175;0;0;0;0
3141;175;41;2;3;0;8;0.009703016;0;0;0;0
3142;142;43;3;1;0.852206947;1;0.015336645;0;0;0;0
3143;94;27;2;2;0;16;0.010595129;0;0;0;0
3144;108;80;5;4;0;11;0.005159728;0;0;0;0
3145;188;29;3;3;0;14;0.02077228;0;0;0;0
3146;205;32;3;2;0.099574312;17;0.019569151;0;0;0;0
3147;23;16;2;3;0;7;0.043015544;0;0;0;0
3148;108;52;3;3;0;6;0.011564705;0;0;0;0
3149;63;56;4;2;0.916422561;18;0.002341157;0;0;0;1
3150;121;25;1;4;0;19;0.038283552;0;0;0;0
3151;121;32;3;3;0.775279167;1;0.001135196;0;0;0;0
3152;54;40;3;1;0;19;0.000627086;0;0;0;0
3153;72;60;3;2;0.817661392;16;0.006494612;0;0;0;1
3154;105;16;1;1;0;11;0.02081979;0;0;0;0
3155;201;34;2;2;0;12;0.021249302;0;0;0;0
3156;135;18;1;6;0;5;0.026111317;0;0;0;0
3157;56;52;4;2;0;15;0.004993388;0;0;0;0
3158;31;42;3;3;0;0;0.020224535;0;0;0;0
3159;200;58;3;2;0.299043379;19;0.008439419;0;0;0;1
3160;74;19;3;3;0;18;0.041037165;0;0;0;0
3161;105;40;2;2;0;19;0.02231036;0;0;0;0
3162;45;15;1;3;0.047431556;13;0.014690194;0;0;0;0
3163;209;58;5;3;0.233518737;5;0.006690883;0;0;0;0
3164;155;33;2;1;0;17;0.001491684;0;0;0;0
3165;112;13;2;3;0;18;0.072713596;0;0;0;0
3166;148;17;3;5;0;0;0.039103848;0;0;0;0
3167;158;85;5;3;0.998092396;5;0.002256754;0;0;0;1
3168;40;29;2;3;0;0;0.003879024;0;0;0;0
3169;220;97;6;1;0;16;0.00934596;0;0;0;0
3170;205;50;3;6;0.177652071;6;0.009185379;0;0;0;0
3171;157;81;5;2;0.567263097;3;0.00756398;0;0;0;0
3172;186;52;4;1;0;8;0.002414362;0;0;0;0
3173;69;26;2;3;0;3;0.025533828;0;0;0;0
3174;58;23;2;2;0;16;0.04177358;0;0;0;0
3175;9;15;2;1;0;8;0.046517408;0;0;0;0
3176;108;49;3;3;0;4;0.012914859;0;0;0;0
3177;135;41;3;1;0.536373799;20;0.003797297;0;0;0;1
3178;20;27;3;2;0.591944663;6;0.007343587;0;0;0;0
3179;199;23;2;3;0;3;0.031110674;0;0;0;0
3180;20;48;3;1;0;14;0.001185692;0;0;0;0
3181;206;28;2;1;0;17;0.005620853;0;0;0;0
3182;106;60;4;2;0;0;0.009179256;0;0;0;0
3183;64;20;2;2;0;15;0.002569375;0;0;0;0
3184;12;16;2;2;0;13;0.029117734;0;0;0;0
3185;52;28;2;1;0;17;0.017822119;0;0;0;0
3186;195;9;2;1;0;12;0.098817219;0;0;0;0
3187;98;20;3;3;0.510982675;19;0.049205987;0;0;0;1
3188;197;12;2;2;0;16;0.018781008;0;0;0;0
3189;169;43;3;1;0.883312315;11;0.01930633;0;0;0;1
3190;172;26;3;3;0;6;0.016074143;0;0;0;0
3191;230;27;3;3;0;20;0.029776337;0;0;0;0
3192;204;25;3;4;0;19;0.029430488;0;0;0;1
3193;177;24;2;3;0;15;0.02618405;0;0;0;0
3194;212;55;4;5;0;8;0.003642978;0;0;0;0
3195;196;18;2;3;0;0;0.018189589;0;0;0;0
3196;138;44;4;5;0;0;0.011093182;0;0;0;0
3197;55;30;2;3;0;17;0.013601236;0;0;0;0
3198;131;51;3;3;0;5;0.008066802;0;0;0;0
3199;198;20;3;1;0;0;0.023952925;0;0;0;0
3200;134;30;3;3;0;0;0.032137709;0;0;0;0
3201;230;25;2;3;0;18;0.019356049;0;0;0;0
3202;239;59;4;3;0.351165946;13;0.006130625;0;0;0;0
3203;232;24;3;1;0;4;0.040915996;0;0;0;0
3204;180;7;1;1;0;7;0.136781116;0;0;0;0
3205;17;37;3;1;0.10405379;4;0.018511314;0;0;0;0
3206;155;47;3;7;0;8;0.00676073;0;0;0;0
3207;65;29;2;1;0;0;0.003311967;0;0;0;0
3208;211;58;4;1;0;10;0.003089131;0;0;0;0
3209;7;45;3;3;0.696687722;7;0.001611996;0;0;0;0
3210;81;37;4;3;0;5;0.003183381;0;0;0;0
3211;72;96;5;2;0.555233122;0;0.000251884;0;0;0;0
3212;36;19;2;3;0;0;0.026028304;0;0;0;0
3213;5;26;2;3;0;17;0.035465298;0;0;0;0
3214;80;21;1;2;0;10;0.006921563;0;0;0;0
3215;80;38;3;1;0;5;0.022648456;0;0;0;0
3216;110;47;3;3;0.519695966;18;0.003850988;0;0;0;1
3217;227;33;2;3;0.526603919;5;0.025382057;0;0;0;0
3218;129;86;6;6;0.056256689;0;0.007064302;0;0;0;0
3219;47;31;3;2;0;15;0.006948711;0;0;0;0
3220;38;44;3;1;0;10;0.007644757;0;0;0;0
3221;8;27;3;3;0;14;0.001038307;0;0;0;0
3222;17;46;2;3;0.554005215;15;0.002551013;0;0;0;0
3223;93;53;3;3;0.901666094;7;0.012013079;0;0;0;1
3224;27;23;2;2;0;20;0.029804662;0;0;0;0
3225;240;48;3;2;0.958644757;0;0.008301533;0;0;0;0
3226;132;61;4;1;0.834530832;8;0.004052752;0;0;0;1
3227;196;45;4;3;0.522372717;16;0.014109265;0;0;0;1
3228;157;42;2;3;0.374452756;10;0.007661075;0;0;0;0
3229;195;25;1;2;0;20;0.02271095;0;0;0;0
3230;131;40;3;3;0.654451467;1;0.01073535;0;0;0;0
3231;157;15;1;2;0;2;0.035597494;0;0;0;0
3232;151;21;3;1;0.191540854;0;0.037771842;0;0;0;0
3233;2;67;5;2;0;16;0.006826094;0;0;0;0
3234;176;19;2;5;0;16;0.036349963;0;0;0;0
3235;141;24;3;1;0;7;0.018949692;0;0;0;0
3236;81;67;4;1;0;20;0.00390946;0;0;0;0
3237;38;78;5;2;0;19;0.010956379;0;0;0;0
3238;175;44;3;2;0;14;0.014569112;0;0;0;0
3239;144;34;2;5;0;11;0.024510318;0;0;0;0
3240;215;42;4;3;0;4;0.021986087;0;0;0;0
3241;236;26;3;3;0;0;0.032832227;0;0;0;0
3242;55;61;5;1;0.952715917;20;0.012216615;0;0;0;1
3243;84;28;3;2;0;7;0.034121519;0;0;0;0
3244;61;35;3;3;0;16;0.01740155;0;0;0;0
3245;2;31;3;1;0;1;0.019336838;0;0;0;0
3246;214;34;2;1;0;14;0.010117557;0;0;0;0
3247;24;30;3;2;0.815014216;19;0.023888674;0;0;0;1
3248;169;31;3;2;0;0;0.005664679;0;0;0;0
3249;231;10;2;3;0;4;0.006794216;0;0;0;0
3250;36;28;2;3;0;7;0.033705264;0;0;0;0
3251;135;37;3;2;0;8;0.0084062;0;0;0;0
3252;93;34;2;3;0;20;0.012334901;0;0;0;0
3253;59;33;3;2;0;3;0.010949742;0;0;0;0
3254;111;33;3;2;0;18;0.019106754;0;0;0;0
3255;68;35;3;3;0;5;0.00290754;0;0;0;0
3256;39;50;4;2;0;0;0.009240164;0;0;0;0
3257;4;20;2;2;0;5;0.022488967;0;0;0;0
3258;226;29;3;3;0;11;0.033580447;0;0;0;0
3259;10;52;3;3;0;11;0.018731377;0;0;0;0
3260;215;33;2;2;0;3;0.019279677;0;0;0;0
3261;189;54;4;3;0;4;0.008087008;0;0;0;0
3262;146;27;3;2;0.104538976;0;0.022931719;0;0;0;0
3263;28;9;0;2;0;1;0.042851057;0;0;0;0
3264;36;49;4;3;0.927807882;0;0.01860453;0;0;0;0
3265;108;53;3;3;0;10;0.014252733;0;0;0;0
3266;191;21;2;3;0.393511506;0;0.01745854;0;0;0;0
3267;83;57;4;3;0;0;0.015937836;0;0;0;0
3268;80;45;4;1;0;19;0.005996096;0;0;0;0
3269;134;73;6;1;0.33886876;5;0.005992769;0;0;0;0
3270;103;19;3;2;0;3;0.010395749;0;0;0;0
3271;36;37;2;2;0;20;0.021161645;0;0;0;0
3272;105;61;5;3;0;0;0.012291868;0;0;0;0
3273;2;57;4;2;0;9;0.014293808;0;0;0;0
3274;201;43;2;1;0;20;0.014462344;0;0;0;0
3275;110;16;2;2;0;2;0.036373859;0;0;0;0
3276;109;77;4;2;0.813103793;17;0.002789429;0;0;0;1
3277;222;49;3;3;0.058056233;14;0.017526045;0;0;0;0
3278;103;25;2;2;0;5;0.00409518;0;0;0;0
3279;58;81;5;1;0;3;0.002309185;0;0;0;0
3280;237;57;3;3;0;12;0.015929058;0;0;0;0
3281;180;47;3;5;0.299609861;4;0.011024912;0;0;0;0
3282;122;34;3;2;0;14;0.015539319;0;0;0;0
3283;89;34;3;1;0;5;0.006872897;0;0;0;0
3284;3;36;4;1;0.749147498;10;0.000102418;0;0;0;0
3285;101;33;3;1;0;6;0.018484701;0;0;0;0
3286;41;40;2;1;0;0;0.022563652;0;0;0;0
3287;236;64;5;5;0;3;0.006357012;0;0;0;0
3288;168;31;2;4;0;2;0.006729;0;0;0;0
3289;93;24;1;1;0.27330635;0;0.004253778;0;0;0;0
3290;39;47;3;2;0;19;0.012653006;0;0;0;0
3291;78;62;4;2;0;4;0.004285438;0;0;0;0
3292;156;73;4;4;0.938683103;17;0.012282054;0;0;0;1
3293;201;67;5;3;0;10;0.010275225;0;0;0;0
3294;212;22;1;1;0;13;0.01650279;0;0;0;0
3295;134;41;3;2;0.64120877;20;0.002872547;0;0;0;1
3296;198;18;1;3;0;9;0.035985743;0;0;0;0
3297;218;59;4;1;0.94702588;19;0.000617294;0;0;0;1
3298;173;15;1;3;0;14;0.02539674;0;0;0;0
3299;232;33;2;1;0;4;0.024600065;0;0;0;0
3300;205;65;5;1;0;8;0.005468829;0;0;0;0
3301;106;4;1;1;0;6;0.060253785;0;0;0;0
3302;51;40;3;3;0.207180398;12;0.005659978;0;0;0;0
3303;226;52;4;1;0;20;0.009633325;0;0;0;0
3304;181;23;2;4;0;7;0.031118249;0;0;0;0
3305;82;19;1;3;0;0;0.009548525;0;0;0;0
3306;237;23;2;2;0;9;0.033768427;0;0;0;0
3307;210;38;3;3;0;0;0.00583205;0;0;0;0
3308;164;48;3;2;0;0;0.004176176;0;0;0;0
3309;48;41;3;3;0;0;0.013988539;0;0;0;0
3310;39;32;2;3;0;10;0.027217485;0;0;0;0
3311;149;32;2;2;0;0;0.022351542;0;0;0;0
3312;122;28;3;5;0;0;0.034605883;0;0;0;0
3313;149;69;5;1;0;18;0.001116295;0;0;0;0
3314;126;61;3;3;0;18;0.005513706;0;0;0;0
3315;153;32;2;2;0.027261399;12;0.022379492;0;0;0;0
3316;104;68;4;2;0;9;0.014528087;0;0;0;0
3317;36;50;3;2;0.940172505;19;0.019429875;0;0;0;1
3318;71;33;2;1;0;16;0.003197093;0;0;0;0
3319;218;56;3;2;0.102732516;0;0.007581731;0;0;0;0
3320;169;44;3;1;0.855122014;20;0.01535693;0;0;0;1
3321;88;91;5;2;0.954289418;19;0.004435328;0;0;0;1
3322;226;72;4;3;0.070956057;20;0.005736103;0;0;0;1
3323;49;29;3;1;0;0;0.017630531;0;0;0;0
3324;181;23;3;5;0;0;0.027522545;0;0;0;0
3325;110;38;2;5;0;18;0.000789466;0;0;0;0
3326;27;35;3;3;0;17;0.019840211;0;0;0;0
3327;28;45;4;2;0;0;0.017816539;0;0;0;0
3328;131;59;3;5;0;13;0.000634868;0;0;0;0
3329;227;47;3;2;0.597633152;13;0.020864357;0;0;0;1
3330;193;54;4;2;0;1;0.007541511;0;0;0;0
3331;191;44;4;1;0.776946674;2;0.013940904;0;0;0;0
3332;202;79;4;3;0;9;0.006961572;0;0;0;0
3333;61;75;4;2;0;0;0.012157768;0;0;0;0
3334;36;17;2;1;0;1;0.011704068;0;0;0;0
3335;76;42;3;2;0;4;0.017905151;0;0;0;0
3336;76;56;4;3;0.070718827;0;0.003634458;0;0;0;0
3337;198;43;2;6;0;11;0.005070958;0;0;0;0
3338;218;34;4;2;0.548206384;18;0.028586561;0;0;0;1
3339;216;33;4;3;0;8;0.029069989;0;0;0;0
3340;84;57;4;2;0;13;0.014814812;0;0;0;0
3341;46;26;2;2;0;0;0.010351737;0;0;0;0
3342;172;6;2;3;0;4;0.071289522;0;0;0;0
3343;21;17;2;3;0;0;0.05557671;0;0;0;0
3344;145;24;1;3;0.225321543;12;0.027566614;0;0;0;0
3345;128;84;4;3;0.656660669;0;0.009654066;0;0;0;0
3346;23;87;6;3;0;18;0.000227107;0;0;0;0
3347;184;27;2;1;0;0;0.024147949;0;0;0;0
3348;86;48;3;1;0;11;0.012197778;0;0;0;0
3349;98;34;3;2;0.288870507;12;0.02776163;0;0;0;0
3350;21;19;1;1;0;19;0.036660923;0;0;0;0
3351;35;71;5;3;0;20;0.001982231;0;0;0;0
3352;75;33;2;1;0.378837081;1;0.023087003;0;0;0;0
3353;28;59;3;3;0;5;0.002817933;0;0;0;0
3354;139;28;2;2;0;3;0.003384435;0;0;0;0
3355;121;23;2;1;0;5;0.020103792;0;0;0;0
3356;222;43;3;2;0;0;0.009827026;0;0;0;0
3357;3;17;2;1;0;6;0.034595161;0;0;0;0
3358;173;34;2;2;0.728045913;0;0.015276515;0;0;0;0
3359;124;14;2;2;0;4;0.049812969;0;0;0;0
3360;229;40;4;3;0.84806113;16;0.003177911;0;0;0;1
3361;111;48;3;1;0;19;0.017945927;0;0;0;0
3362;123;21;3;3;0;12;0.003657658;0;0;0;0
3363;190;24;2;5;0;5;0.030158886;0;0;0;0
3364;189;32;2;1;0.244137963;7;0.022695821;0;0;0;0
3365;43;48;3;2;0;1;0.008395762;0;0;0;0
3366;39;32;3;2;0;18;0.010434333;0;0;0;0
3367;205;40;2;1;0;7;0.008525576;0;0;0;0
3368;139;57;4;3;0;13;5,44E-01;0;0;0;0
3369;30;97;6;3;0.68348058;10;0.000363194;0;0;0;0
3370;176;37;3;2;0.229490876;0;0.008411384;0;0;0;0
3371;79;28;3;2;0;0;0.030425687;0;0;0;0
3372;87;33;2;2;0.496146596;0;0.008059095;0;0;0;0
3373;129;31;3;4;0;0;0.021289608;0;0;0;0
3374;225;27;3;1;0;9;0.034494393;0;0;0;0
3375;79;35;2;2;0;2;0.012984035;0;0;0;0
3376;181;57;3;7;0.680750544;0;0.008511762;0;0;0;1
3377;215;75;5;3;0;18;0.000952594;0;0;0;0
3378;235;41;3;2;0;19;0.019438272;0;0;0;0
3379;71;24;2;2;0;3;0.040081785;0;0;0;0
3380;207;50;4;3;0.435317307;15;0.003739224;0;0;0;1
3381;17;56;5;2;0;0;0.016652609;0;0;0;0
3382;153;45;2;2;0.566910292;13;0.010239391;0;0;0;1
3383;194;23;3;3;0;7;0.034831817;0;0;0;0
3384;211;51;3;3;0;14;0.010690856;0;0;0;0
3385;167;14;1;1;0;8;0.029382861;0;0;0;0
3386;37;39;3;2;0;0;0.015551756;0;0;0;0
3387;234;54;4;3;0;20;0.006452305;0;0;0;0
3388;166;29;2;1;0;5;0.016973928;0;0;0;0
3389;167;37;2;1;0.723865825;0;0.003521735;0;0;0;0
3390;175;33;4;3;0.773714182;16;0.019531902;0;0;0;1
3391;152;74;5;1;0;1;0.011930575;0;0;0;0
3392;236;30;2;3;0;3;0.021443846;0;0;0;0
3393;105;30;3;3;0.45362604;9;0.01777749;0;0;0;0
3394;108;14;2;3;0;0;0.041224263;0;0;0;0
3395;70;71;5;2;0;15;0.012296351;0;0;0;0
3396;203;45;4;3;0;14;0.013759037;0;0;0;0
3397;208;33;2;3;0.13659146;0;0.000773013;0;0;0;0
3398;111;48;4;2;0;0;0.011480045;0;0;0;0
3399;75;52;4;3;0.891471497;9;0.015667515;0;0;0;1
3400;142;14;1;2;0;12;0.042518937;0;0;0;0
3401;214;57;4;2;0;7;0.004509319;0;0;0;0
3402;35;39;4;3;0;4;0.02416939;0;0;0;0
3403;37;28;3;1;0;18;0.020467585;0;0;0;0
3404;81;52;3;3;0;0;0.005470489;0;0;0;0
3405;88;69;5;1;0;0;0.001493673;0;0;0;0
3406;236;17;1;3;0;9;0.013252317;0;0;0;0
3407;10;48;4;2;0.085334006;14;0.000989765;0;0;0;0
3408;221;51;4;3;0;2;0.018314375;0;0;0;0
3409;219;78;5;1;0.899760823;0;0.011670456;0;0;0;0
3410;150;60;3;2;0;2;0.003859731;0;0;0;0
3411;214;23;3;2;0;2;0.012638273;0;0;0;0
3412;188;27;2;2;0;17;0.019702727;0;0;0;0
3413;215;21;3;2;0;5;0.036361594;0;0;0;0
3414;61;27;3;1;0.375469405;0;0.017428088;0;0;0;0
3415;175;32;2;3;0;7;0.009314167;0;0;0;0
3416;86;27;1;2;0;1;0.031300323;0;0;0;0
3417;75;35;3;3;0;18;0.020604941;0;0;0;0
3418;96;44;4;1;0;0;0.010559672;0;0;0;0
3419;186;35;2;3;0.57011406;13;0.007126832;0;0;0;1
3420;39;26;3;2;0.127155614;0;0.019638817;0;0;0;0
3421;116;12;2;3;0;0;0.073989426;0;0;0;0
3422;225;50;3;2;0;0;0.010193552;0;0;0;0
3423;208;18;1;2;0;1;0.001338214;0;0;0;0
3424;117;18;2;2;0;0;0.049963477;0;0;0;0
3425;131;40;3;2;0.240690775;8;0.019178923;0;0;0;0
3426;234;31;3;1;0.341378337;20;0.028392827;0;0;0;1
3427;11;53;4;1;0.962106177;16;0.00366771;0;0;0;1
3428;199;23;2;1;0;0;0.001273527;0;0;0;0
3429;166;25;2;2;0;19;0.03382076;0;0;0;0
3430;70;36;3;3;0;10;0.020000445;0;0;0;0
3431;7;18;2;3;0;0;0.053307134;0;0;0;0
3432;163;30;3;7;0;16;0.015615651;0;0;0;1
3433;142;71;4;1;0.970600904;3;0.010428822;0;0;0;0
3434;166;33;4;1;0;0;0.029957221;0;0;0;0
3435;180;44;3;2;0.782460115;14;0.002921985;0;0;0;1
3436;1;31;3;3;0;1;0.027395025;0;0;0;0
3437;215;41;3;2;0;0;0.01107611;0;0;0;0
3438;123;25;2;3;0;17;0.020136542;0;0;0;0
3439;215;38;3;2;0;6;0.003218791;0;0;0;0
3440;78;22;1;2;0;2;0.031769563;0;0;0;0
3441;199;41;2;2;0;15;0.023755452;0;0;0;0
3442;48;9;2;2;0;5;0.000265327;0;0;0;0
3443;116;63;3;2;0;12;0.009360458;0;0;0;0
3444;159;45;3;2;0;9;0.003970859;0;0;0;0
3445;95;23;3;3;0;1;0.042863727;0;0;0;0
3446;151;38;2;3;0;19;0.01445603;0;0;0;0
3447;134;12;2;3;0;0;0.047443384;0;0;0;0
3448;160;36;3;3;0;8;0.006485224;0;0;0;0
3449;42;34;3;2;0;15;0.009812609;0;0;0;0
3450;6;42;2;3;0;0;0.016174053;0;0;0;0
3451;154;30;2;2;0;0;0.01685902;0;0;0;0
3452;50;24;2;2;0;0;0.000288697;0;0;0;0
3453;48;51;4;1;0.790530994;3;0.007391329;0;0;0;0
3454;16;30;2;1;0;20;0.01785765;0;0;0;0
3455;229;37;3;3;0.750962135;6;0.024375628;0;0;0;0
3456;228;71;4;3;0;16;0.010679528;0;0;0;0
3457;234;77;4;5;0.15355633;15;0.003712821;0;0;0;0
3458;95;62;5;2;0.310065843;3;0.005030455;0;0;0;0
3459;142;62;5;3;0;13;0.009922983;0;0;0;0
3460;177;21;1;2;0;17;0.037913642;0;0;0;0
3461;206;17;2;1;0;5;0.039654918;0;0;0;0
3462;208;31;2;2;0;0;0.029750488;0;0;0;0
3463;225;17;2;3;0;0;0.037850731;0;0;0;0
3464;90;25;2;3;0;0;0.013478522;0;0;0;0
3465;208;50;3;3;0;9;0.004515182;0;0;0;0
3466;43;36;3;1;0.049746826;0;0.003749621;0;0;0;0
3467;2;67;5;1;0;20;0.010714541;0;0;0;0
3468;207;62;3;1;0;0;0.01503259;0;0;0;0
3469;93;39;4;2;0.302470586;19;0.011905901;0;0;0;0
3470;141;40;3;1;0.752458131;0;0.00604933;0;0;0;0
3471;21;25;2;3;0;16;0.029576709;0;0;0;0
3472;150;24;3;2;0.122702602;4;6,41E-01;0;0;0;0
3473;240;25;3;1;0.414157495;0;0.023673498;0;0;0;0
3474;37;57;3;1;0.976087014;11;0.012850692;0;0;0;0
3475;21;25;2;1;0;12;0.016223853;0;0;0;0
3476;125;30;2;1;0.505502469;7;0.012472126;0;0;0;0
3477;191;29;2;1;0;0;0.033164877;0;0;0;0
3478;77;30;3;1;0;19;0.00844933;0;0;0;0
3479;108;20;3;2;0;19;0.025478527;0;0;0;0
3480;224;56;5;2;0.828636458;15;0.01492135;0;0;0;1
3481;119;62;3;2;0.968166963;11;0.001111081;0;0;0;1
3482;237;54;3;4;0;20;0.015035566;0;0;0;0
3483;193;27;1;3;0.464155363;0;0.017531156;0;0;0;0
3484;90;35;2;3;0;0;0.013596443;0;0;0;0
3485;139;46;4;3;0;11;0.000345299;0;0;0;0
3486;111;51;4;6;0;20;0.012363465;0;0;0;1
3487;143;32;2;2;0;13;0.004810487;0;0;0;0
3488;233;65;4;2;0.500956089;14;0.004979869;0;0;0;1
3489;236;41;2;3;0.937446576;16;0.009282363;0;0;0;1
3490;225;26;3;1;0;0;0.036867246;0;0;0;0
3491;6;19;1;2;0;16;0.003369326;0;0;0;0
3492;121;61;4;1;0;7;0.01551584;0;0;0;0
3493;151;42;3;3;0;17;0.01539788;0;0;0;0
3494;196;66;4;2;0.791992091;5;0.002714201;0;0;0;1
3495;114;29;2;2;0;18;0.024262609;0;0;0;0
3496;224;31;2;3;0.524550806;5;0.00974691;0;0;0;0
3497;130;35;4;3;0;19;0.009681428;0;0;0;0
3498;66;54;4;1;0;10;0.0124121;0;0;0;0
3499;232;37;3;2;0;18;0.021158602;0;0;0;0
3500;114;60;4;1;0;8;0.008832614;0;0;0;0
3501;215;78;5;1;0;19;0.003251371;0;0;0;0
3502;77;34;3;1;0;17;0.019351709;0;0;0;0
3503;175;32;2;2;0;10;0.002093042;0;0;0;0
3504;164;57;3;3;0.066500777;0;0.006911002;0;0;0;0
3505;239;32;2;1;0;8;0.010951515;0;0;0;0
3506;227;42;4;1;0.414656877;1;0.005652009;0;0;0;0
3507;172;40;4;4;0;16;0.009013607;0;0;0;0
3508;229;25;3;3;0;15;0.029164251;0;0;0;0
3509;122;27;3;3;0;15;0.017046138;0;0;0;0
3510;149;62;5;1;0;20;0.011804969;0;0;0;0
3511;83;46;3;2;0.520729062;0;0.006246711;0;0;0;0
3512;1;63;4;3;0;9;0.011518199;0;0;0;0
3513;76;31;3;3;0.86806469;0;0.025315142;0;0;0;0
3514;86;38;3;2;0.551948959;10;0.007907164;0;0;0;0
3515;223;76;4;3;0;14;0.004071886;0;0;0;0
3516;184;28;3;3;0;7;0.000627817;0;0;0;0
3517;196;31;2;1;0;9;0.009477192;0;0;0;0
3518;178;48;3;1;0.572604087;11;0.003671586;0;0;0;1
3519;215;26;2;2;0;11;0.029310894;0;0;0;0
3520;59;41;2;3;0;0;0.020953297;0;0;0;0
3521;98;40;4;3;0;0;0.021009624;0;0;0;0
3522;31;48;3;3;0;9;0.017939667;0;0;0;0
3523;172;30;3;1;0;0;0.024870688;0;0;0;0
3524;132;75;5;1;0.29859429;0;0.005208361;0;0;0;0
3525;75;48;4;1;0.917824341;0;0.002222052;0;0;0;0
3526;204;17;1;2;0;0;0.054714568;0;0;0;0
